name    bucket
ContextMenuManager.json    kkzzhizhou/scoop-zapps
MusicTools.json    kkzzhizhou/scoop-zapps
TwomonUSB.json    kkzzhizhou/scoop-zapps
Synergy.json    kkzzhizhou/scoop-zapps
CompileAHK.json    kkzzhizhou/scoop-zapps
magnetW.json    kkzzhizhou/scoop-zapps
WinSW.json    kkzzhizhou/scoop-zapps
WTGA.json    kkzzhizhou/scoop-zapps
TreeSize.json    kkzzhizhou/scoop-zapps
AnyTXT.json    kkzzhizhou/scoop-zapps
NpcGUI.json    kkzzhizhou/scoop-zapps
HWIDGEN.json    kkzzhizhou/scoop-zapps
Sandboxie.json    kkzzhizhou/scoop-zapps
ThunderS.json    kkzzhizhou/scoop-zapps
Proxifier.json    kkzzhizhou/scoop-zapps
irreader.json    kkzzhizhou/scoop-zapps
ecloud.json    kkzzhizhou/scoop-zapps
WubiLex.json    kkzzhizhou/scoop-zapps
winsnap.json    kkzzhizhou/scoop-zapps
Venue11Remap.json    kkzzhizhou/scoop-zapps
AcronisTrueImage.json    kkzzhizhou/scoop-zapps
VMware-viclient.json    kkzzhizhou/scoop-zapps
Archivarius3000.json    kkzzhizhou/scoop-zapps
Anki2.json    kkzzhizhou/scoop-zapps
SpacedeskViewer.json    kkzzhizhou/scoop-zapps
KindleUnpack.json    kkzzhizhou/scoop-zapps
VbsToExe.json    kkzzhizhou/scoop-zapps
BaiduNetdisk.json    kkzzhizhou/scoop-zapps
BlueLifeHostsEditor.json    kkzzhizhou/scoop-zapps
ZeroTier.json    kkzzhizhou/scoop-zapps
WimTool.json    kkzzhizhou/scoop-zapps
Stickies.json    kkzzhizhou/scoop-zapps
NavicatPremium.json    kkzzhizhou/scoop-zapps
SetUserFTA.json    kkzzhizhou/scoop-zapps
AutoHotkey.json    kkzzhizhou/scoop-zapps
BitTorrent-Portable.json    kkzzhizhou/scoop-zapps
Charles.json    kkzzhizhou/scoop-zapps
FileLocatorPro.json    kkzzhizhou/scoop-zapps
Zkey.json    kkzzhizhou/scoop-zapps
BoldItalic-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Victor-Mono.json    matthewjberger/scoop-nerd-fonts
AnonymousPro-NF-Mono.json    matthewjberger/scoop-nerd-fonts
BitstreamVeraSansMono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Monofur-NF.json    matthewjberger/scoop-nerd-fonts
BigBlueTerminal-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Source-Han-Serif-TC.json    matthewjberger/scoop-nerd-fonts
Bold-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Source-Han-Noto-CJK-Ultra-OTC.json    matthewjberger/scoop-nerd-fonts
CascadiaCode-NF.json    matthewjberger/scoop-nerd-fonts
Mononoki-NF.json    matthewjberger/scoop-nerd-fonts
Source-Han-Mega-OTC.json    matthewjberger/scoop-nerd-fonts
AurulentSansMono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
CascadiaCode-NF-Mono.json    matthewjberger/scoop-nerd-fonts
MPlus-NF.json    matthewjberger/scoop-nerd-fonts
SourceCodePro-NF.json    matthewjberger/scoop-nerd-fonts
Noto-NF.json    matthewjberger/scoop-nerd-fonts
Iosevka-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Open-Sans.json    matthewjberger/scoop-nerd-fonts
Monofur-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Hasklig.json    matthewjberger/scoop-nerd-fonts
Monoid-NF.json    matthewjberger/scoop-nerd-fonts
DaddyTimeMono-NF.json    matthewjberger/scoop-nerd-fonts
Gohu-NF.json    matthewjberger/scoop-nerd-fonts
andika-compact.json    matthewjberger/scoop-nerd-fonts
SarasaGothic-HK.json    matthewjberger/scoop-nerd-fonts
iA-Writer-NF-Mono.json    matthewjberger/scoop-nerd-fonts
SarasaGothic.json    matthewjberger/scoop-nerd-fonts
Ubuntu-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Regular-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Tinos-NF.json    matthewjberger/scoop-nerd-fonts
VictorMono-NF.json    matthewjberger/scoop-nerd-fonts
Go-Mono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Source-Han-Mono-HC.json    matthewjberger/scoop-nerd-fonts
SarasaGothic-TC.json    matthewjberger/scoop-nerd-fonts
InconsolataLGC-NF.json    matthewjberger/scoop-nerd-fonts
IPAmj-Mincho.json    matthewjberger/scoop-nerd-fonts
Meslo-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Agave-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Rounded-Mplus.json    matthewjberger/scoop-nerd-fonts
Regular-NF.json    matthewjberger/scoop-nerd-fonts
Meslo-NF.json    matthewjberger/scoop-nerd-fonts
ShareTechMono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Setofont.json    matthewjberger/scoop-nerd-fonts
Cousine-NF-Mono.json    matthewjberger/scoop-nerd-fonts
DejaVuSansMono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Italic-NF-Mono.json    matthewjberger/scoop-nerd-fonts
ProggyClean-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Ubuntu-NF.json    matthewjberger/scoop-nerd-fonts
Go-Mono-NF.json    matthewjberger/scoop-nerd-fonts
UbuntuMono-NF.json    matthewjberger/scoop-nerd-fonts
Hack-NF.json    matthewjberger/scoop-nerd-fonts
Lekton-NF.json    matthewjberger/scoop-nerd-fonts
InconsolataLGC-NF-Mono.json    matthewjberger/scoop-nerd-fonts
basic-comical-nc.json    matthewjberger/scoop-nerd-fonts
Font-Awesome.json    matthewjberger/scoop-nerd-fonts
BitstreamVeraSansMono-NF.json    matthewjberger/scoop-nerd-fonts
LiberationMono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
UbuntuMono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Monoid-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Mononoki-NF-Mono.json    matthewjberger/scoop-nerd-fonts
BigBlueTerminal-NF.json    matthewjberger/scoop-nerd-fonts
Terminus-NF.json    matthewjberger/scoop-nerd-fonts
Gohu-NF-Mono.json    matthewjberger/scoop-nerd-fonts
FiraCode-NF-Mono.json    matthewjberger/scoop-nerd-fonts
HeavyData-NF.json    matthewjberger/scoop-nerd-fonts
Arimo-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Wenquanyi-Microhei.json    matthewjberger/scoop-nerd-fonts
SarasaGothic-CL.json    matthewjberger/scoop-nerd-fonts
andika-new-basic.json    matthewjberger/scoop-nerd-fonts
AurulentSansMono-NF.json    matthewjberger/scoop-nerd-fonts
JetBrainsMono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Terminus-NF-Mono.json    matthewjberger/scoop-nerd-fonts
SarasaGothic-J.json    matthewjberger/scoop-nerd-fonts
Source-Han-Serif-SC.json    matthewjberger/scoop-nerd-fonts
AnonymousPro-NF.json    matthewjberger/scoop-nerd-fonts
FiraMono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Tinos-NF-Mono.json    matthewjberger/scoop-nerd-fonts
ProFont-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Cousine-NF.json    matthewjberger/scoop-nerd-fonts
Inconsolata-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Italic-NF.json    matthewjberger/scoop-nerd-fonts
andika.json    matthewjberger/scoop-nerd-fonts
OpenDyslexic-NF-Mono.json    matthewjberger/scoop-nerd-fonts
OpenDyslexic-NF.json    matthewjberger/scoop-nerd-fonts
DroidSansMono-NF.json    matthewjberger/scoop-nerd-fonts
InconsolataGo-NF.json    matthewjberger/scoop-nerd-fonts
Inconsolata-NF.json    matthewjberger/scoop-nerd-fonts
InconsolataGo-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Delugia-Mono-Nerd-Font.json    matthewjberger/scoop-nerd-fonts
iA-Writer-NF.json    matthewjberger/scoop-nerd-fonts
Source-Han-Sans-K.json    matthewjberger/scoop-nerd-fonts
ProggyClean-NF.json    matthewjberger/scoop-nerd-fonts
CodeNewRoman-NF.json    matthewjberger/scoop-nerd-fonts
Source-Han-Mono-SC.json    matthewjberger/scoop-nerd-fonts
Source-Han-Sans-TC.json    matthewjberger/scoop-nerd-fonts
Source-Han-Mono-TC.json    matthewjberger/scoop-nerd-fonts
Hasklig-NF-Mono.json    matthewjberger/scoop-nerd-fonts
JetBrainsMono-NF.json    matthewjberger/scoop-nerd-fonts
Source-Han-Serif-K.json    matthewjberger/scoop-nerd-fonts
Delugia-Nerd-Font.json    matthewjberger/scoop-nerd-fonts
Office-Code-Pro.json    matthewjberger/scoop-nerd-fonts
LiberationMono-NF.json    matthewjberger/scoop-nerd-fonts
VictorMono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
SpaceMono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
FantasqueSansMono-NF.json    matthewjberger/scoop-nerd-fonts
Iosevka-NF.json    matthewjberger/scoop-nerd-fonts
Overpass-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Raleway.json    matthewjberger/scoop-nerd-fonts
Source-Han-Mono-J.json    matthewjberger/scoop-nerd-fonts
3270-NF.json    matthewjberger/scoop-nerd-fonts
Source-Han-Mono-K.json    matthewjberger/scoop-nerd-fonts
HeavyData-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Rounded-L-Mplus.json    matthewjberger/scoop-nerd-fonts
Hermit-NF-Mono.json    matthewjberger/scoop-nerd-fonts
SpaceMono-NF.json    matthewjberger/scoop-nerd-fonts
SarasaGothic-SC.json    matthewjberger/scoop-nerd-fonts
ShareTechMono-NF.json    matthewjberger/scoop-nerd-fonts
SourceCodePro-NF-Mono.json    matthewjberger/scoop-nerd-fonts
DroidSansMono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Hanamin.json    matthewjberger/scoop-nerd-fonts
Bold-NF.json    matthewjberger/scoop-nerd-fonts
MPlus-NF-Mono.json    matthewjberger/scoop-nerd-fonts
DejaVuSansMono-NF.json    matthewjberger/scoop-nerd-fonts
Cascadia-Code.json    matthewjberger/scoop-nerd-fonts
IBMPlexMono-NF.json    matthewjberger/scoop-nerd-fonts
RobotoMono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
Hermit-NF.json    matthewjberger/scoop-nerd-fonts
FiraMono-NF.json    matthewjberger/scoop-nerd-fonts
DaddyTimeMono-NF-Mono.json    matthewjberger/scoop-nerd-fonts
